product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0849,Candle Quest 948,Networking,Candle,115.9,59.07,2012,24,0.654,SKU-CAN00849,Connected Network,Bloom,Silver,SUP035,Malaysia,2012-12-18,GST_STANDARD,Recycled box,False,True,"connected network designed for extending coverage between rooms, in the bloom family and supplied by candle with a 24-month warranty."
PRD0850,Vela Wave 949,Accessory,Vela,37.87,26.72,2014,12,0.158,SKU-VEL00850,Mobile Accessory,Core,Graphite,SUP036,Japan,2014-12-10,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the core family and supplied by vela with a 12-month warranty."
PRD0851,Candle Edge 950,Laptop,Candle,2627.27,1981.98,2015,24,1.14,SKU-CAN00851,Ultrabook,Edge,Red,SUP037,China,2015-10-06,GST_STANDARD,Protective case,False,True,"ultrabook designed for portable document work and video meetings, in the edge family and supplied by candle with a 24-month warranty."
PRD0852,Vela Nova 951,Smartphone,Vela,1779.82,1003.26,2012,24,0.205,SKU-VEL00852,5G Smartphone,Echo,White,SUP001,China,2012-07-04,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the echo family and supplied by vela with a 24-month warranty."
PRD0853,Candle Shift 952,Tablet,Candle,1167.89,699.04,2016,24,0.831,SKU-CAN00853,Productivity Tablet,Flux,Green,SUP002,China,2016-06-18,GST_STANDARD,Box,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the flux family and supplied by candle with a 24-month warranty."
PRD0854,Vela Atlas 953,Home Entertainment,Vela,651.27,490.47,2014,24,6.298,SKU-VEL00854,Smart Display,Halo,Green,SUP003,China,2014-12-21,GST_STANDARD,Protective case,False,True,"smart display designed for shared film and television viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0855,Candle Flux 954,Audio,Candle,204.55,145.54,2016,12,0.495,SKU-CAN00855,Wireless Audio,Lumen,Black,SUP004,China,2016-08-08,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the lumen family and supplied by candle with a 12-month warranty."
PRD0856,Vela Pulse 955,Smart Home,Vela,429.74,312.36,2017,12,0.478,SKU-VEL00856,Home Automation,Nova,Gold,SUP005,Australia,2017-01-03,GST_STANDARD,Protective case,False,True,"home automation designed for app-controlled room lighting, in the nova family and supplied by vela with a 12-month warranty."
PRD0857,Candle Vista 956,Gaming,Candle,1044.86,630.37,2014,24,1.404,SKU-CAN00857,Gaming Hardware,Orbit,Gold,SUP006,Vietnam,2014-01-15,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the orbit family and supplied by candle with a 24-month warranty."
PRD0858,Vela Core 957,Wearable,Vela,363.41,256.15,2017,12,0.12,SKU-VEL00858,Health Wearable,Pulse,Blue,SUP007,Malaysia,2017-12-10,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the pulse family and supplied by vela with a 12-month warranty."
PRD0859,Candle Lumen 958,Networking,Candle,664.51,479.14,2016,24,0.693,SKU-CAN00859,Connected Network,Quest,Silver,SUP008,Vietnam,2016-06-27,GST_STANDARD,Box,True,True,"connected network designed for home-office wireless coverage, in the quest family and supplied by candle with a 24-month warranty."
PRD0860,Vela Ridge 959,Accessory,Vela,397.97,206.97,2012,12,0.177,SKU-VEL00860,Mobile Accessory,Ridge,Graphite,SUP009,China,2012-05-01,GST_STANDARD,Protective case,False,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the ridge family and supplied by vela with a 12-month warranty."
PRD0861,Candle Arc 960,Laptop,Candle,3121.0,2028.95,2013,24,1.667,SKU-CAN00861,Ultrabook,Shift,Silver,SUP010,Vietnam,2013-04-22,GST_STANDARD,Protective case,True,True,"ultrabook designed for study, research and note taking, in the shift family and supplied by candle with a 24-month warranty."
PRD0862,Vela Echo 961,Smartphone,Vela,612.88,440.29,2014,24,0.277,SKU-VEL00862,5G Smartphone,Spark,Black,SUP011,China,2014-10-16,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the spark family and supplied by vela with a 24-month warranty."
PRD0863,Candle Orbit 962,Tablet,Candle,1472.8,1045.41,2014,24,0.457,SKU-CAN00863,Productivity Tablet,Vista,Black,SUP012,Australia,2014-10-15,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the vista family and supplied by candle with a 24-month warranty."
PRD0864,Vela Spark 963,Home Entertainment,Vela,631.67,356.16,2017,24,7.012,SKU-VEL00864,Smart Display,Wave,Silver,SUP013,Japan,2017-06-17,GST_STANDARD,Box,True,False,"smart display designed for music and spoken-content playback, in the wave family and supplied by vela with a 24-month warranty."
PRD0865,Candle Bloom 964,Audio,Candle,1074.97,656.92,2014,12,0.621,SKU-CAN00865,Wireless Audio,Arc,White,SUP014,Vietnam,2014-12-21,GST_STANDARD,Box,True,True,"wireless audio designed for music during focused desk work, in the arc family and supplied by candle with a 12-month warranty."
PRD0866,Vela Halo 965,Smart Home,Vela,369.1,236.01,2017,12,0.347,SKU-VEL00866,Home Automation,Atlas,Graphite,SUP015,China,2017-01-19,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the atlas family and supplied by vela with a 12-month warranty."
PRD0867,Candle Quest 966,Gaming,Candle,822.76,488.9,2014,24,1.021,SKU-CAN00867,Gaming Hardware,Bloom,Gold,SUP016,China,2014-06-04,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for casual games in a shared room, in the bloom family and supplied by candle with a 24-month warranty."
PRD0868,Vela Wave 967,Wearable,Vela,594.16,391.18,2012,12,0.16,SKU-VEL00868,Health Wearable,Core,Red,SUP017,Japan,2012-12-12,GST_STANDARD,Recycled box,True,True,"health wearable designed for walking and commute notifications, in the core family and supplied by vela with a 12-month warranty."
PRD0869,Candle Edge 968,Networking,Candle,131.2,90.17,2015,24,0.809,SKU-CAN00869,Connected Network,Edge,Blue,SUP018,China,2015-07-03,GST_STANDARD,Protective case,True,True,"connected network designed for connecting several shared household devices, in the edge family and supplied by candle with a 24-month warranty."
PRD0870,Vela Nova 969,Accessory,Vela,360.59,265.61,2017,12,0.229,SKU-VEL00870,Mobile Accessory,Echo,Red,SUP019,Australia,2017-03-13,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the echo family and supplied by vela with a 12-month warranty."
PRD0871,Candle Shift 970,Laptop,Candle,3071.93,1717.7,2012,24,1.657,SKU-CAN00871,Ultrabook,Flux,Green,SUP020,Australia,2012-01-07,GST_STANDARD,Recycled box,False,True,"ultrabook designed for creative projects and media editing, in the flux family and supplied by candle with a 24-month warranty."
PRD0872,Vela Atlas 971,Smartphone,Vela,588.52,290.51,2016,24,0.189,SKU-VEL00872,5G Smartphone,Halo,Red,SUP021,Korea,2016-02-26,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for work calls and calendar management, in the halo family and supplied by vela with a 24-month warranty."
PRD0873,Candle Flux 972,Tablet,Candle,1172.09,584.85,2015,24,0.459,SKU-CAN00873,Productivity Tablet,Lumen,Silver,SUP022,Malaysia,2015-09-23,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for field forms and client presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0874,Vela Pulse 973,Home Entertainment,Vela,3409.41,1804.78,2016,24,5.398,SKU-VEL00874,Smart Display,Nova,Blue,SUP023,China,2016-12-17,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0875,Candle Vista 974,Audio,Candle,73.21,39.0,2015,12,0.492,SKU-CAN00875,Wireless Audio,Orbit,White,SUP024,Japan,2015-02-05,GST_STANDARD,Recycled box,False,False,"wireless audio designed for video calls and online classes, in the orbit family and supplied by candle with a 12-month warranty."
PRD0876,Vela Core 975,Smart Home,Vela,146.18,74.62,2014,12,0.406,SKU-VEL00876,Home Automation,Pulse,Green,SUP025,Vietnam,2014-01-21,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the pulse family and supplied by vela with a 12-month warranty."
PRD0877,Candle Lumen 976,Gaming,Candle,1849.07,1142.09,2014,24,0.903,SKU-CAN00877,Gaming Hardware,Quest,Graphite,SUP026,China,2014-01-20,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the quest family and supplied by candle with a 24-month warranty."
PRD0878,Vela Ridge 977,Wearable,Vela,689.64,457.65,2014,12,0.157,SKU-VEL00878,Health Wearable,Ridge,Graphite,SUP027,Vietnam,2014-02-22,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the ridge family and supplied by vela with a 12-month warranty."
PRD0879,Candle Arc 978,Networking,Candle,1459.82,1064.41,2017,24,0.732,SKU-CAN00879,Connected Network,Shift,Graphite,SUP028,Japan,2017-02-26,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the shift family and supplied by candle with a 24-month warranty."
PRD0880,Vela Echo 979,Accessory,Vela,132.59,77.81,2015,12,0.212,SKU-VEL00880,Mobile Accessory,Spark,Green,SUP029,China,2015-04-18,GST_STANDARD,Protective case,False,True,"mobile accessory designed for charging-cable organisation, in the spark family and supplied by vela with a 12-month warranty."
PRD0881,Candle Orbit 980,Laptop,Candle,1385.81,880.23,2013,24,1.728,SKU-CAN00881,Ultrabook,Vista,Red,SUP030,Japan,2013-06-25,GST_STANDARD,Recycled box,False,True,"ultrabook designed for shared home-office administration, in the vista family and supplied by candle with a 24-month warranty."
PRD0882,Vela Spark 981,Smartphone,Vela,989.33,587.99,2012,24,0.188,SKU-VEL00882,5G Smartphone,Wave,Silver,SUP031,Malaysia,2012-04-11,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the wave family and supplied by vela with a 24-month warranty."
PRD0883,Candle Bloom 982,Tablet,Candle,1201.31,820.59,2014,24,0.801,SKU-CAN00883,Productivity Tablet,Arc,Green,SUP032,China,2014-07-06,GST_STANDARD,Box,False,True,"productivity tablet designed for family learning and shared browsing, in the arc family and supplied by candle with a 24-month warranty."
PRD0884,Vela Halo 983,Home Entertainment,Vela,2408.23,1193.97,2015,24,8.526,SKU-VEL00884,Smart Display,Atlas,Blue,SUP033,Vietnam,2015-04-26,GST_STANDARD,Recycled box,True,True,"smart display designed for casual living-room gaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0885,Candle Quest 984,Audio,Candle,689.39,490.82,2014,12,0.656,SKU-CAN00885,Wireless Audio,Bloom,Graphite,SUP034,Malaysia,2014-12-14,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the bloom family and supplied by candle with a 12-month warranty."
PRD0886,Vela Wave 985,Smart Home,Vela,389.53,243.59,2017,12,0.321,SKU-VEL00886,Home Automation,Core,Gold,SUP035,Japan,2017-05-05,GST_STANDARD,Box,True,True,"home automation designed for door and window activity alerts, in the core family and supplied by vela with a 12-month warranty."
PRD0887,Candle Edge 986,Gaming,Candle,569.07,345.27,2012,24,1.182,SKU-CAN00887,Gaming Hardware,Edge,White,SUP036,China,2012-11-17,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the edge family and supplied by candle with a 24-month warranty."
PRD0888,Vela Nova 987,Wearable,Vela,734.2,399.72,2016,12,0.139,SKU-VEL00888,Health Wearable,Echo,Silver,SUP037,Japan,2016-03-20,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the echo family and supplied by vela with a 12-month warranty."
PRD0889,Candle Shift 988,Networking,Candle,518.76,302.1,2013,24,0.645,SKU-CAN00889,Connected Network,Flux,Gold,SUP001,Malaysia,2013-09-09,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the flux family and supplied by candle with a 24-month warranty."
PRD0890,Vela Atlas 989,Accessory,Vela,176.95,101.84,2017,12,0.204,SKU-VEL00890,Mobile Accessory,Halo,Black,SUP002,Malaysia,2017-02-12,GST_STANDARD,Protective case,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the halo family and supplied by vela with a 12-month warranty."
PRD0891,Candle Flux 990,Laptop,Candle,2138.63,1617.5,2014,24,2.025,SKU-CAN00891,Ultrabook,Lumen,Green,SUP003,Australia,2014-08-26,GST_STANDARD,Box,False,True,"ultrabook designed for travel-based work and presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0892,Vela Pulse 991,Smartphone,Vela,375.64,202.21,2013,24,0.256,SKU-VEL00892,5G Smartphone,Nova,Black,SUP004,Japan,2013-08-17,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for family communication and casual apps, in the nova family and supplied by vela with a 24-month warranty."
PRD0893,Candle Vista 992,Tablet,Candle,1495.82,832.53,2012,24,0.776,SKU-CAN00893,Productivity Tablet,Orbit,Green,SUP005,China,2012-02-27,GST_STANDARD,Box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the orbit family and supplied by candle with a 24-month warranty."
PRD0894,Vela Core 993,Home Entertainment,Vela,3415.6,1749.64,2013,24,6.847,SKU-VEL00894,Smart Display,Pulse,White,SUP006,Australia,2013-12-17,GST_STANDARD,Protective case,True,False,"smart display designed for presentations and photo viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0895,Candle Lumen 994,Audio,Candle,567.08,396.11,2012,12,0.377,SKU-CAN00895,Wireless Audio,Quest,Graphite,SUP007,Japan,2012-04-01,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the quest family and supplied by candle with a 12-month warranty."
PRD0896,Vela Ridge 995,Smart Home,Vela,507.02,244.93,2016,12,0.485,SKU-VEL00896,Home Automation,Ridge,Black,SUP008,Vietnam,2016-04-25,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the ridge family and supplied by vela with a 12-month warranty."
PRD0897,Candle Arc 996,Gaming,Candle,351.24,221.05,2012,24,1.569,SKU-CAN00897,Gaming Hardware,Shift,Blue,SUP009,Vietnam,2012-03-02,GST_STANDARD,Box,False,True,"gaming hardware designed for game streaming and media capture, in the shift family and supplied by candle with a 24-month warranty."
PRD0898,Vela Echo 997,Wearable,Vela,197.48,144.58,2015,12,0.093,SKU-VEL00898,Health Wearable,Spark,Graphite,SUP010,Vietnam,2015-08-13,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the spark family and supplied by vela with a 12-month warranty."
PRD0899,Candle Orbit 998,Networking,Candle,1072.73,728.39,2014,24,0.578,SKU-CAN00899,Connected Network,Vista,Blue,SUP011,China,2014-10-05,GST_STANDARD,Box,False,True,"connected network designed for extending coverage between rooms, in the vista family and supplied by candle with a 24-month warranty."
PRD0900,Vela Spark 999,Accessory,Vela,369.61,234.49,2017,12,0.156,SKU-VEL00900,Mobile Accessory,Wave,Silver,SUP012,Japan,2017-07-24,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the wave family and supplied by vela with a 12-month warranty."
PRD0901,Candle Bloom 1000,Laptop,Candle,1749.28,992.09,2014,24,1.408,SKU-CAN00901,Ultrabook,Arc,Blue,SUP013,Malaysia,2014-04-11,GST_STANDARD,Box,True,True,"ultrabook designed for portable document work and video meetings, in the arc family and supplied by candle with a 24-month warranty."
PRD0902,Vela Halo 1001,Smartphone,Vela,565.32,393.87,2014,24,0.261,SKU-VEL00902,5G Smartphone,Atlas,White,SUP014,Australia,2014-06-01,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the atlas family and supplied by vela with a 24-month warranty."
