delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL004083,HORD004083,2018-04-21,2018-04-26,2018-04-25,DHL,Standard,Delivered,0,True,69,8.05,none,5,7,Anytime,4.2024,True,0.412,Delivered within promise
HDEL004084,HORD004084,2018-11-08,2018-11-13,2018-11-12,DHL,Standard,Delivered,0,True,73,8.32,none,5,6,Anytime,6.8329,True,1.879,Delivered within promise
HDEL004085,HORD004085,2018-09-04,2018-09-11,2018-09-10,Direct Freight,Standard,Delivered,0,True,46,10.36,none,7,9,Afternoon,9.8282,True,0.549,Delivered within promise
HDEL004086,HORD004086,2018-05-08,2018-05-13,2018-05-13,StarTrack,Standard,Delivered,0,True,39,5.23,none,5,9,Afternoon,0.9878,False,0.277,Delivered within promise
HDEL004087,HORD004087,2018-03-20,2018-03-26,2018-03-24,StarTrack,Standard,Delivered,0,True,16,10.31,none,6,6,Afternoon,5.718,True,0.538,Delivered within promise
HDEL004088,HORD004088,2018-04-14,2018-04-20,2018-04-19,Direct Freight,Standard,Delivered,0,True,57,7.78,none,6,6,Anytime,2.5694,False,0.326,Delivered within promise
HDEL004089,HORD004089,2018-08-03,2018-08-09,2018-08-08,Direct Freight,Standard,Delivered,0,True,35,11.75,none,6,7,Morning,6.0005,False,0.348,Delivered within promise
HDEL004090,HORD004090,2018-01-11,2018-01-14,2018-01-13,AusPost,Express,Delivered,0,True,58,17.08,none,3,5,Anytime,1.6468,True,0.298,Delivered within promise
HDEL004091,HORD004091,2018-04-04,2018-04-10,2018-04-10,Direct Freight,Express,Delivered,0,True,56,16.94,none,6,9,Morning,2.2189,True,0.913,Delivered within promise
HDEL004092,HORD004092,2018-04-14,2018-04-21,2018-04-19,DHL,Standard,Delivered,0,True,73,6.76,none,7,8,Anytime,4.1643,True,0.385,Delivered within promise
HDEL004093,HORD004093,2018-08-27,2018-09-01,2018-08-31,DHL,Standard,Delivered,0,True,36,14.3,none,5,8,Anytime,8.3535,False,0.475,Delivered within promise
HDEL004094,HORD004094,2018-03-29,2018-04-04,2018-04-03,Direct Freight,Standard,Delivered,0,True,25,6.82,none,6,7,Afternoon,2.7398,False,0.314,Delivered within promise
HDEL004095,HORD004095,2018-01-27,2018-01-31,2018-01-31,StarTrack,Standard,Delivered,0,True,73,10.51,none,4,4,Afternoon,6.1961,True,0.981,Delivered within promise
HDEL004096,HORD004096,2018-01-07,2018-01-13,2018-01-17,Direct Freight,Standard,Delivered,4,False,18,8.74,weather,6,5,Anytime,6.7784,True,0.41,Carrier scan reconciled
HDEL004097,HORD004097,2018-11-27,2018-12-03,2018-12-01,AusPost,Standard,Delivered,0,True,55,7.62,none,6,6,Morning,5.4052,False,1.149,Delivered within promise
HDEL004098,HORD004098,2018-06-14,2018-06-17,2018-06-17,StarTrack,Standard,Delivered,0,True,37,8.5,none,3,5,Anytime,2.0783,True,1.15,Delivered within promise
HDEL004099,HORD004099,2018-06-09,2018-06-16,2018-06-15,Direct Freight,Standard,Delivered,0,True,44,12.56,none,7,7,Afternoon,6.4037,True,0.42,Delivered within promise
HDEL004100,HORD004100,2018-12-26,2018-12-30,2018-12-28,Direct Freight,Express,Delivered,0,True,9,15.57,none,4,9,Morning,6.6332,True,0.947,Delivered within promise
HDEL004101,HORD004101,2018-09-19,2018-09-25,2018-09-25,Direct Freight,Standard,Delivered,0,True,43,12.0,none,6,6,Afternoon,10.3895,True,1.052,Delivered within promise
HDEL004102,HORD004102,2018-08-04,2018-08-09,2018-08-07,AusPost,Standard,Delivered,0,True,5,13.69,none,5,3,Anytime,6.9696,False,0.418,Delivered within promise
HDEL004103,HORD004103,2018-04-17,2018-04-20,2018-04-18,AusPost,Standard,Delivered,0,True,57,8.75,none,3,7,Morning,4.88,False,0.357,Delivered within promise
HDEL004104,HORD004104,2018-06-21,2018-06-28,2018-06-27,Direct Freight,Standard,Delivered,0,True,42,14.34,none,7,8,Morning,7.098,True,0.663,Delivered within promise
HDEL004105,HORD004105,2018-08-17,2018-08-22,2018-08-22,StarTrack,Standard,Delivered,0,True,10,9.84,none,5,4,Morning,5.881,False,0.426,Delivered within promise
HDEL004106,HORD004106,2018-08-16,2018-08-23,2018-08-23,Direct Freight,Standard,Delivered,0,True,19,9.22,none,7,8,Afternoon,3.798,True,0.383,Delivered within promise
HDEL004107,HORD004107,2018-01-11,2018-01-18,2018-01-16,StarTrack,Standard,Delivered,0,True,17,8.18,none,7,9,Morning,5.4705,False,0.409,Delivered within promise
HDEL004108,HORD004108,2018-05-01,2018-05-04,2018-05-08,Direct Freight,Standard,Delivered,4,False,66,7.39,weather,3,5,Anytime,3.9173,True,0.312,Carrier scan reconciled
HDEL004109,HORD004109,2018-05-13,2018-05-20,2018-05-19,StarTrack,Standard,Delivered,0,True,43,8.58,none,7,5,Afternoon,7.5905,True,1.108,Delivered within promise
HDEL004110,HORD004110,2018-01-03,2018-01-10,2018-01-08,Direct Freight,Standard,Delivered,0,True,10,6.68,none,7,3,Afternoon,1.4912,True,1.058,Delivered within promise
HDEL004111,HORD004111,2018-09-09,2018-09-14,2018-09-14,StarTrack,Standard,Delivered,0,True,32,6.47,none,5,8,Morning,2.2281,True,0.314,Delivered within promise
HDEL004112,HORD004112,2018-08-05,2018-08-10,2018-08-10,AusPost,Standard,Delivered,0,True,27,8.2,none,5,4,Morning,3.0198,True,1.077,Delivered within promise
HDEL004113,HORD004113,2018-08-27,2018-08-30,2018-08-30,StarTrack,Standard,Delivered,0,True,36,14.63,none,3,4,Afternoon,7.401,True,0.532,Delivered within promise
HDEL004114,HORD004114,2018-09-05,2018-09-08,2018-09-06,StarTrack,Standard,Delivered,0,True,52,9.07,none,3,7,Morning,7.5256,False,0.417,Delivered within promise
HDEL004115,HORD004115,2018-03-05,2018-03-08,2018-03-08,StarTrack,Standard,Delivered,0,True,28,8.33,none,3,5,Anytime,2.8182,True,0.326,Delivered within promise
HDEL004116,HORD004116,2018-12-29,2019-01-04,2019-01-02,DHL,Standard,Delivered,0,True,11,7.66,none,6,4,Anytime,0.8218,True,0.836,Delivered within promise
HDEL004117,HORD004117,2018-12-23,2018-12-30,2018-12-28,Direct Freight,Standard,Delivered,0,True,3,11.92,none,7,4,Morning,7.5454,False,1.066,Delivered within promise
HDEL004118,HORD004118,2018-11-23,2018-11-29,2018-11-27,DHL,Standard,Delivered,0,True,52,8.97,none,6,6,Anytime,5.7964,True,0.448,Delivered within promise
HDEL004119,HORD004119,2018-04-16,2018-04-22,2018-04-20,DHL,Express,Delivered,0,True,5,18.38,none,6,5,Anytime,9.8293,False,0.445,Delivered within promise
HDEL004120,HORD004120,2018-08-31,2018-09-05,2018-09-03,DHL,Standard,Delivered,0,True,52,9.55,none,5,7,Anytime,4.9982,False,0.395,Delivered within promise
HDEL004121,HORD004121,2018-05-05,2018-05-10,2018-05-08,StarTrack,Standard,Delivered,0,True,15,8.95,none,5,8,Afternoon,3.5521,False,0.42,Delivered within promise
HDEL004122,HORD004122,2018-12-22,2018-12-27,2018-12-26,AusPost,Standard,Delivered,0,True,45,9.28,none,5,8,Morning,6.5633,False,0.399,Delivered within promise
HDEL004123,HORD004123,2018-11-28,2018-12-01,2018-12-01,StarTrack,Standard,Delivered,0,True,6,7.9,none,3,9,Afternoon,2.6824,False,0.862,Delivered within promise
HDEL004124,HORD004124,2018-08-30,2018-09-02,2018-09-02,StarTrack,Standard,Delivered,0,True,8,9.28,none,3,4,Anytime,2.5184,True,0.354,Delivered within promise
HDEL004125,HORD004125,2018-01-28,2018-02-01,2018-01-30,StarTrack,Standard,Delivered,0,True,25,12.08,none,4,4,Afternoon,7.8818,True,0.526,Delivered within promise
HDEL004126,HORD004126,2018-05-31,2018-06-04,2018-06-02,DHL,Standard,Delivered,0,True,55,8.59,none,4,9,Morning,4.2452,True,0.443,Delivered within promise
HDEL004127,HORD004127,2018-06-06,2018-06-12,2018-06-12,Direct Freight,Standard,Delivered,0,True,73,12.7,none,6,9,Morning,5.1778,True,0.504,Delivered within promise
HDEL004128,HORD004128,2018-06-29,2018-07-06,2018-07-05,Direct Freight,Standard,Delivered,0,True,54,11.21,none,7,4,Afternoon,3.5408,True,0.401,Delivered within promise
HDEL004129,HORD004129,2018-12-28,2019-01-03,2019-01-02,DHL,Express,Delivered,0,True,56,18.54,none,6,9,Afternoon,7.6039,True,0.485,Delivered within promise
HDEL004130,HORD004130,2018-05-04,2018-05-11,2018-05-11,AusPost,Standard,Delivered,0,True,64,6.56,none,7,4,Afternoon,3.7437,True,0.512,Delivered within promise
HDEL004131,HORD004131,2018-12-11,2018-12-14,2018-12-15,Direct Freight,Standard,Delivered,1,False,59,8.4,weather,3,4,Anytime,6.2715,False,0.367,Carrier scan reconciled
HDEL004132,HORD004132,2018-02-10,2018-02-17,2018-02-16,StarTrack,Express,Delivered,0,True,26,18.18,none,7,9,Morning,6.1417,True,0.399,Delivered within promise
HDEL004133,HORD004133,2018-09-15,2018-09-21,2018-09-21,AusPost,Standard,Delivered,0,True,70,10.98,none,6,3,Anytime,7.0587,False,0.507,Delivered within promise
HDEL004134,HORD004134,2018-03-15,2018-03-21,2018-03-26,Direct Freight,Standard,Delivered,5,False,32,7.71,carrier_capacity,6,3,Afternoon,5.8082,True,0.886,Carrier scan reconciled
HDEL004135,HORD004135,2018-12-28,2019-01-02,2019-01-01,Direct Freight,Standard,Delivered,0,True,19,7.4,none,5,9,Morning,1.9055,False,0.279,Delivered within promise
HDEL004136,HORD004136,2018-10-20,2018-10-26,2018-10-25,AusPost,Standard,Delivered,0,True,71,9.34,none,6,7,Morning,4.4364,False,0.339,Delivered within promise
HDEL004137,HORD004137,2018-12-22,2018-12-29,2018-12-27,Direct Freight,Standard,Delivered,0,True,38,9.85,none,7,3,Anytime,4.4848,False,0.361,Delivered within promise
HDEL004138,HORD004138,2018-07-23,2018-07-27,2018-07-27,DHL,Standard,Delivered,0,True,10,14.39,none,4,3,Morning,7.0587,True,0.525,Delivered within promise
HDEL004139,HORD004139,2018-08-02,2018-08-05,2018-08-04,StarTrack,Standard,Delivered,0,True,67,12.78,none,3,7,Morning,9.5003,True,1.107,Delivered within promise
HDEL004140,HORD004140,2018-09-18,2018-09-21,2018-09-19,StarTrack,Standard,Delivered,0,True,38,9.58,none,3,4,Afternoon,4.9982,False,1.053,Delivered within promise
HDEL004141,HORD004141,2018-01-28,2018-02-02,2018-02-01,AusPost,Standard,Delivered,0,True,35,12.94,none,5,8,Morning,9.3152,True,0.55,Delivered within promise
HDEL004142,HORD004142,2018-12-10,2018-12-15,2018-12-14,DHL,Standard,Delivered,0,True,19,6.64,none,5,9,Afternoon,1.8647,False,0.26,Delivered within promise
HDEL004143,HORD004143,2018-01-09,2018-01-13,2018-01-11,Direct Freight,Standard,Delivered,0,True,28,8.59,none,4,9,Anytime,4.5948,True,0.437,Delivered within promise
HDEL004144,HORD004144,2018-12-07,2018-12-11,2018-12-11,StarTrack,Standard,Delivered,0,True,3,8.54,none,4,3,Anytime,4.2024,True,0.438,Delivered within promise
HDEL004145,HORD004145,2018-03-24,2018-03-29,2018-03-29,DHL,Express,Delivered,0,True,73,16.13,none,5,6,Afternoon,1.4451,False,0.285,Delivered within promise
HDEL004146,HORD004146,2018-07-17,2018-07-21,2018-07-21,AusPost,Standard,Delivered,0,True,37,13.05,none,4,5,Afternoon,4.9986,True,0.396,Delivered within promise
HDEL004147,HORD004147,2018-08-21,2018-08-27,2018-08-25,StarTrack,Standard,Delivered,0,True,57,12.83,none,6,4,Morning,7.5314,False,0.408,Delivered within promise
HDEL004148,HORD004148,2018-12-29,2019-01-02,2018-12-31,StarTrack,Standard,Delivered,0,True,18,8.67,none,4,9,Morning,5.874,False,0.38,Delivered within promise
HDEL004149,HORD004149,2018-01-21,2018-01-28,2018-01-26,DHL,Express,Delivered,0,True,11,20.02,none,7,9,Morning,9.6136,True,0.559,Delivered within promise
HDEL004150,HORD004150,2018-03-09,2018-03-15,2018-03-14,StarTrack,Standard,Delivered,0,True,48,8.25,none,6,4,Anytime,3.994,True,0.495,Delivered within promise
HDEL004151,HORD004151,2018-12-16,2018-12-21,2018-12-19,StarTrack,Express,Delivered,0,True,69,19.95,none,5,3,Afternoon,8.881,True,0.581,Delivered within promise
HDEL004152,HORD004152,2018-06-05,2018-06-08,2018-06-11,DHL,Standard,Delivered,3,False,21,10.65,warehouse_congestion,3,9,Anytime,3.7244,False,0.441,Carrier scan reconciled
HDEL004153,HORD004153,2018-10-03,2018-10-06,2018-10-04,StarTrack,Standard,Delivered,0,True,20,10.58,none,3,4,Morning,5.9553,True,0.437,Delivered within promise
HDEL004154,HORD004154,2018-11-05,2018-11-11,2018-11-09,Direct Freight,Standard,Delivered,0,True,55,9.24,none,6,3,Morning,5.8049,True,0.44,Delivered within promise
HDEL004155,HORD004155,2018-07-20,2018-07-24,2018-07-26,StarTrack,Express,Delivered,2,False,12,20.14,carrier_capacity,4,9,Morning,5.9709,True,0.506,Carrier scan reconciled
HDEL004156,HORD004156,2018-10-01,2018-10-07,2018-10-06,Direct Freight,Standard,Delivered,0,True,42,8.87,none,6,7,Morning,3.7156,True,0.367,Delivered within promise
HDEL004157,HORD004157,2018-07-22,2018-07-29,2018-07-30,DHL,Standard,Delivered,1,False,36,8.35,warehouse_congestion,7,8,Afternoon,1.2057,False,0.242,Carrier scan reconciled
HDEL004158,HORD004158,2018-03-22,2018-03-29,2018-03-28,StarTrack,Standard,Delivered,0,True,48,11.14,none,7,9,Morning,7.8829,False,0.453,Delivered within promise
HDEL004159,HORD004159,2018-10-22,2018-10-25,2018-10-24,DHL,Standard,Delivered,0,True,4,7.98,none,3,9,Afternoon,4.1136,False,0.385,Delivered within promise
HDEL004160,HORD004160,2018-03-06,2018-03-10,2018-03-09,Direct Freight,Standard,Delivered,0,True,5,8.47,none,4,7,Afternoon,3.4243,False,0.339,Delivered within promise
HDEL004161,HORD004161,2018-04-27,2018-05-04,2018-05-03,AusPost,Standard,Delivered,0,True,40,7.26,none,7,7,Afternoon,3.4407,True,1.081,Delivered within promise
HDEL004162,HORD004162,2018-02-05,2018-02-10,2018-02-08,Direct Freight,Standard,Delivered,0,True,60,6.67,none,5,6,Afternoon,0.9878,False,0.305,Delivered within promise
HDEL004163,HORD004163,2018-08-14,2018-08-18,2018-08-17,StarTrack,Standard,Delivered,0,True,68,14.3,none,4,3,Anytime,6.7965,True,0.502,Delivered within promise
HDEL004164,HORD004164,2018-08-23,2018-08-27,2018-08-26,DHL,Express,Delivered,0,True,42,18.06,none,4,3,Anytime,3.0424,True,0.796,Delivered within promise
HDEL004165,HORD004165,2018-07-01,2018-07-06,2018-07-05,DHL,Standard,Delivered,0,True,68,11.35,none,5,3,Morning,5.8814,True,0.519,Delivered within promise
HDEL004166,HORD004166,2018-06-10,2018-06-14,2018-06-13,StarTrack,Standard,Delivered,0,True,36,10.45,none,4,5,Afternoon,2.2281,False,0.292,Delivered within promise
HDEL004167,HORD004167,2018-02-26,2018-03-01,2018-02-28,AusPost,Standard,Delivered,0,True,52,8.6,none,3,9,Morning,3.4407,True,0.402,Delivered within promise
HDEL004168,HORD004168,2018-11-21,2018-11-28,2018-11-26,StarTrack,Standard,Delivered,0,True,37,9.77,none,7,4,Afternoon,5.0924,True,0.396,Delivered within promise
HDEL004169,HORD004169,2018-06-07,2018-06-13,2018-06-15,Direct Freight,Standard,Delivered,2,False,25,11.27,weather,6,6,Anytime,6.2715,True,0.497,Carrier scan reconciled
HDEL004170,HORD004170,2018-01-31,2018-02-07,2018-02-07,DHL,Standard,Delivered,0,True,8,10.25,none,7,7,Afternoon,5.7069,False,0.36,Delivered within promise
HDEL004171,HORD004171,2018-09-25,2018-09-30,2018-09-30,StarTrack,Express,Delivered,0,True,22,15.96,none,5,9,Anytime,2.9832,False,0.445,Delivered within promise
HDEL004172,HORD004172,2018-03-29,2018-04-02,2018-04-02,AusPost,Standard,Delivered,0,True,54,10.91,none,4,3,Afternoon,8.6612,True,0.584,Delivered within promise
HDEL004173,HORD004173,2018-10-12,2018-10-16,2018-10-18,Direct Freight,Standard,Delivered,2,False,31,7.35,warehouse_congestion,4,8,Anytime,2.402,False,0.311,Carrier scan reconciled
HDEL004174,HORD004174,2018-10-25,2018-10-28,2018-10-27,StarTrack,Express,Delivered,0,True,50,15.89,none,3,5,Morning,6.8719,True,1.194,Delivered within promise
HDEL004175,HORD004175,2018-09-04,2018-09-10,2018-09-10,Direct Freight,Standard,Delivered,0,True,57,8.21,none,6,7,Anytime,4.6129,True,0.726,Delivered within promise
HDEL004176,HORD004176,2018-08-18,2018-08-24,2018-08-23,DHL,Standard,Delivered,0,True,24,8.21,none,6,4,Morning,0.352,True,0.381,Delivered within promise
HDEL004177,HORD004177,2018-07-23,2018-07-26,2018-07-25,StarTrack,Standard,Delivered,0,True,73,10.72,none,3,7,Anytime,2.4534,True,0.844,Delivered within promise
HDEL004178,HORD004178,2018-03-27,2018-03-30,2018-03-29,StarTrack,Standard,Delivered,0,True,23,9.26,none,3,5,Afternoon,4.2546,True,0.331,Delivered within promise
HDEL004179,HORD004179,2018-05-14,2018-05-21,2018-05-21,Direct Freight,Standard,Delivered,0,True,62,7.57,none,7,8,Anytime,3.8697,False,0.345,Delivered within promise
HDEL004180,HORD004180,2018-05-09,2018-05-16,2018-05-14,Direct Freight,Standard,Delivered,0,True,23,6.23,none,7,7,Morning,1.2684,False,0.248,Delivered within promise
HDEL004181,HORD004181,2018-09-07,2018-09-11,2018-09-10,AusPost,Standard,Delivered,0,True,18,7.14,none,4,9,Afternoon,0.9414,True,0.238,Delivered within promise
HDEL004182,HORD004182,2018-05-20,2018-05-25,2018-05-25,AusPost,Standard,Delivered,0,True,44,6.4,none,5,7,Afternoon,2.5481,True,0.328,Delivered within promise
HDEL004183,HORD004183,2018-12-22,2018-12-29,2018-12-29,DHL,Standard,Delivered,0,True,68,8.46,none,7,5,Afternoon,5.718,True,0.431,Delivered within promise
HDEL004184,HORD004184,2018-03-18,2018-03-23,2018-03-23,StarTrack,Standard,Delivered,0,True,13,9.29,none,5,6,Morning,4.5009,False,0.838,Delivered within promise
HDEL004185,HORD004185,2018-11-12,2018-11-15,2018-11-15,StarTrack,Standard,Delivered,0,True,67,8.36,none,3,7,Morning,3.6159,True,0.468,Delivered within promise
HDEL004186,HORD004186,2018-02-05,2018-02-08,2018-02-07,Direct Freight,Standard,Delivered,0,True,54,6.48,none,3,8,Anytime,0.271,False,0.329,Delivered within promise
HDEL004187,HORD004187,2018-04-05,2018-04-08,2018-04-06,AusPost,Standard,Delivered,0,True,64,8.48,none,3,5,Anytime,7.6856,True,0.508,Delivered within promise
HDEL004188,HORD004188,2018-08-14,2018-08-18,2018-08-16,Direct Freight,Standard,Delivered,0,True,44,10.85,none,4,7,Afternoon,5.1974,True,1.04,Delivered within promise
HDEL004189,HORD004189,2018-08-27,2018-08-30,2018-09-01,DHL,Standard,Delivered,2,False,4,10.35,carrier_capacity,3,4,Afternoon,4.3366,True,0.406,Carrier scan reconciled
HDEL004190,HORD004190,2018-08-08,2018-08-11,2018-08-10,Direct Freight,Standard,Delivered,0,True,22,9.78,none,3,8,Afternoon,5.6968,True,1.026,Delivered within promise
HDEL004191,HORD004191,2018-07-22,2018-07-26,2018-07-26,Direct Freight,Standard,Delivered,0,True,5,11.77,none,4,3,Morning,6.8518,False,0.451,Delivered within promise
HDEL004192,HORD004192,2018-02-12,2018-02-15,2018-02-15,DHL,Express,Delivered,0,True,14,14.83,none,3,8,Morning,1.3865,True,0.378,Delivered within promise
HDEL004193,HORD004193,2018-07-18,2018-07-25,2018-07-23,StarTrack,Standard,Delivered,0,True,53,14.29,none,7,3,Anytime,7.2162,False,0.385,Delivered within promise
HDEL004194,HORD004194,2018-08-08,2018-08-12,2018-08-10,Direct Freight,Express,Delivered,0,True,4,21.52,none,4,7,Morning,1.2087,True,0.295,Delivered within promise
HDEL004195,HORD004195,2018-09-01,2018-09-08,2018-09-08,StarTrack,Express,Delivered,0,True,32,17.81,none,7,5,Anytime,4.5948,True,0.479,Delivered within promise
HDEL004196,HORD004196,2018-03-16,2018-03-20,2018-03-18,Direct Freight,Standard,Delivered,0,True,57,9.55,none,4,9,Afternoon,8.9645,True,0.667,Delivered within promise
HDEL004197,HORD004197,2018-05-31,2018-06-06,2018-06-05,StarTrack,Express,Delivered,0,True,21,18.67,none,6,5,Afternoon,8.9996,True,1.194,Delivered within promise
HDEL004198,HORD004198,2018-06-09,2018-06-13,2018-06-11,DHL,Standard,Delivered,0,True,55,9.81,none,4,5,Afternoon,3.3058,True,0.383,Delivered within promise
HDEL004199,HORD004199,2018-01-25,2018-01-28,2018-01-27,AusPost,Standard,Delivered,0,True,72,8.73,none,3,5,Afternoon,4.6934,True,0.482,Delivered within promise
HDEL004200,HORD004200,2018-02-08,2018-02-13,2018-02-11,StarTrack,Standard,Delivered,0,True,7,10.55,none,5,6,Morning,6.5304,True,0.444,Delivered within promise
HDEL004201,HORD004201,2018-09-21,2018-09-24,2018-09-22,AusPost,Standard,Delivered,0,True,35,7.49,none,3,4,Morning,4.0191,False,0.358,Delivered within promise
HDEL004202,HORD004202,2018-11-23,2018-11-30,2018-11-28,Direct Freight,Express,Delivered,0,True,57,15.99,none,7,3,Afternoon,4.0177,True,0.422,Delivered within promise
HDEL004203,HORD004203,2018-07-16,2018-07-20,2018-07-18,Direct Freight,Standard,Delivered,0,True,40,10.51,none,4,9,Morning,6.4849,False,0.544,Delivered within promise
HDEL004204,HORD004204,2018-07-27,2018-08-03,2018-08-01,DHL,Express,Delivered,0,True,9,23.29,none,7,4,Afternoon,4.5408,False,0.359,Delivered within promise
HDEL004205,HORD004205,2018-09-17,2018-09-24,2018-09-27,Direct Freight,Standard,Delivered,3,False,52,12.26,carrier_capacity,7,5,Anytime,8.8781,True,1.091,Carrier scan reconciled
HDEL004206,HORD004206,2018-09-18,2018-09-22,2018-09-20,AusPost,Standard,Delivered,0,True,58,9.8,none,4,7,Morning,5.3165,True,0.948,Delivered within promise
HDEL004207,HORD004207,2018-07-19,2018-07-23,2018-07-23,Direct Freight,Standard,Delivered,0,True,34,14.67,none,4,8,Morning,7.5905,True,0.433,Delivered within promise
HDEL004208,HORD004208,2018-08-17,2018-08-22,2018-08-20,Direct Freight,Express,Delivered,0,True,39,20.13,none,5,8,Anytime,6.7008,True,0.497,Delivered within promise
